VariableCode,RegionCode,YearCode,AggValue
rgdpna,EST,1999,18249.19921875000000000
rgdpna,EST,2000,20177.78906250000000000
rgdpna,EST,2001,21454.78320312500000000
rgdpna,EST,2002,22758.46093750000000000
rgdpna,EST,2003,24446.26562500000000000
rgdpna,EST,2004,25985.09570312500000000
rgdpna,EST,2005,28473.73437500000000000
rgdpna,EST,2006,31398.52343750000000000
rgdpna,EST,2007,33831.33984375000000000
rgdpna,EST,2008,31997.86718750000000000
rgdpna,EST,2009,27286.37109375000000000
rgdpna,EST,2010,27902.79101562500000000
rgdpna,EST,2011,30022.65039062500000000
rgdpna,EST,2012,31315.80273437500000000
rgdpna,EST,2013,31922.24804687500000000
rgdpna,EST,2014,32845.02734375000000000
rgdpna,EST,2015,33394.94531250000000000
rgdpna,EST,2016,34083.97265625000000000
rgdpna,EST,2017,35738.45703125000000000
rgdpna,ETH,1950,8489.60351562500000000
rgdpna,ETH,1951,9709.64355468750000000
rgdpna,ETH,1952,10042.92187500000000000
rgdpna,ETH,1953,11004.16601562500000000
rgdpna,ETH,1954,11254.40429687500000000
rgdpna,ETH,1955,11849.63476562500000000
rgdpna,ETH,1956,12100.96875000000000000
rgdpna,ETH,1957,12134.10253906250000000
rgdpna,ETH,1958,13213.24707031250000000
rgdpna,ETH,1959,12929.95800781250000000
rgdpna,ETH,1960,14281.22363281250000000
rgdpna,ETH,1961,14880.51464843750000000
rgdpna,ETH,1962,15400.69140625000000000
rgdpna,ETH,1963,15984.02734375000000000
rgdpna,ETH,1964,16503.63671875000000000
rgdpna,ETH,1965,17524.33398437500000000
rgdpna,ETH,1966,18363.19921875000000000
rgdpna,ETH,1967,19507.22851562500000000
rgdpna,ETH,1968,20491.91796875000000000
rgdpna,ETH,1969,21106.99609375000000000
rgdpna,ETH,1970,20639.75000000000000000
rgdpna,ETH,1971,21453.62890625000000000
rgdpna,ETH,1972,22727.61328125000000000
rgdpna,ETH,1973,23442.07812500000000000
rgdpna,ETH,1974,23355.29687500000000000
rgdpna,ETH,1975,22509.77539062500000000
rgdpna,ETH,1976,22794.48437500000000000
rgdpna,ETH,1977,22535.20898437500000000
rgdpna,ETH,1978,21576.74023437500000000
rgdpna,ETH,1979,23267.13671875000000000
rgdpna,ETH,1980,24754.95312500000000000
rgdpna,ETH,1981,25719.96484375000000000
rgdpna,ETH,1982,26063.58398437500000000
rgdpna,ETH,1983,27128.64257812500000000
rgdpna,ETH,1984,27303.81054687500000000
rgdpna,ETH,1985,25114.97656250000000000
rgdpna,ETH,1986,26950.98046875000000000
rgdpna,ETH,1987,31363.85156250000000000
rgdpna,ETH,1988,31887.43359375000000000
rgdpna,ETH,1989,31976.96679687500000000
rgdpna,ETH,1990,31610.92773437500000000
rgdpna,ETH,1991,29329.28515625000000000
rgdpna,ETH,1992,26716.81445312500000000
rgdpna,ETH,1993,30287.00781250000000000
rgdpna,ETH,1994,31342.94335937500000000
rgdpna,ETH,1995,33261.45703125000000000
rgdpna,ETH,1996,37762.62109375000000000
rgdpna,ETH,1997,38835.24609375000000000
rgdpna,ETH,1998,37264.21875000000000000
rgdpna,ETH,1999,39187.94921875000000000
rgdpna,ETH,2000,41567.77734375000000000
rgdpna,ETH,2001,45018.50000000000000000
rgdpna,ETH,2002,45700.33593750000000000
rgdpna,ETH,2003,44712.71484375000000000
rgdpna,ETH,2004,50781.44921875000000000
rgdpna,ETH,2005,56783.07421875000000000
rgdpna,ETH,2006,62935.43750000000000000
rgdpna,ETH,2007,70145.25000000000000000
rgdpna,ETH,2008,77712.98437500000000000
rgdpna,ETH,2009,84553.58593750000000000
rgdpna,ETH,2010,95165.51562500000000000
rgdpna,ETH,2011,107684.85937500000000000
rgdpna,ETH,2012,116997.25781250000000000
rgdpna,ETH,2013,129378.18750000000000000
rgdpna,ETH,2014,142657.21875000000000000
rgdpna,ETH,2015,157473.90625000000000000
rgdpna,ETH,2016,169381.73437500000000000
rgdpna,ETH,2017,188206.23437500000000000
rgdpna,FIN,1950,27677.84375000000000000
rgdpna,FIN,1951,29994.63476562500000000
rgdpna,FIN,1952,31516.11718750000000000
rgdpna,FIN,1953,31397.66992187500000000
rgdpna,FIN,1954,33956.91406250000000000
rgdpna,FIN,1955,36734.23437500000000000
rgdpna,FIN,1956,37812.63671875000000000
rgdpna,FIN,1957,37972.41406250000000000
rgdpna,FIN,1958,37934.55468750000000000
rgdpna,FIN,1959,40719.57031250000000000
rgdpna,FIN,1960,44159.37109375000000000
rgdpna,FIN,1961,47517.73828125000000000
rgdpna,FIN,1962,48934.60546875000000000
rgdpna,FIN,1963,50542.05859375000000000
rgdpna,FIN,1964,53407.19531250000000000
rgdpna,FIN,1965,56025.19531250000000000
rgdpna,FIN,1966,57595.99609375000000000
rgdpna,FIN,1967,58643.19531250000000000
rgdpna,FIN,1968,59690.39843750000000000
rgdpna,FIN,1969,65450.00000000000000000
rgdpna,FIN,1970,70686.00000000000000000
rgdpna,FIN,1971,72162.49218750000000000
rgdpna,FIN,1972,77669.45312500000000000
rgdpna,FIN,1973,82879.11718750000000000
rgdpna,FIN,1974,85389.04687500000000000
rgdpna,FIN,1975,86373.72656250000000000
rgdpna,FIN,1976,86821.08593750000000000
rgdpna,FIN,1977,87128.85156250000000000
rgdpna,FIN,1978,89866.88281250000000000
rgdpna,FIN,1979,96320.09375000000000000
rgdpna,FIN,1980,101784.06250000000000000
rgdpna,FIN,1981,103100.86718750000000000
rgdpna,FIN,1982,106284.04687500000000000
rgdpna,FIN,1983,109602.45312500000000000
rgdpna,FIN,1984,113124.17968750000000000
rgdpna,FIN,1985,117125.14843750000000000
rgdpna,FIN,1986,120318.22656250000000000
rgdpna,FIN,1987,124600.59375000000000000
rgdpna,FIN,1988,131093.37500000000000000
rgdpna,FIN,1989,137762.03125000000000000
rgdpna,FIN,1990,138694.12500000000000000
rgdpna,FIN,1991,130491.03125000000000000
rgdpna,FIN,1992,126152.61718750000000000
rgdpna,FIN,1993,125226.02343750000000000
rgdpna,FIN,1994,130159.09375000000000000
rgdpna,FIN,1995,135637.34375000000000000
rgdpna,FIN,1996,140600.07812500000000000
rgdpna,FIN,1997,149390.12500000000000000
rgdpna,FIN,1998,157499.79687500000000000
rgdpna,FIN,1999,164499.29687500000000000
rgdpna,FIN,2000,173768.57812500000000000
rgdpna,FIN,2001,178253.18750000000000000
rgdpna,FIN,2002,181248.42187500000000000
rgdpna,FIN,2003,184862.48437500000000000
rgdpna,FIN,2004,192120.28125000000000000
rgdpna,FIN,2005,197461.14062500000000000
rgdpna,FIN,2006,205468.57812500000000000
rgdpna,FIN,2007,216121.71875000000000000
rgdpna,FIN,2008,217679.25000000000000000
rgdpna,FIN,2009,199679.26562500000000000
rgdpna,FIN,2010,205654.34375000000000000
rgdpna,FIN,2011,210941.34375000000000000
rgdpna,FIN,2012,207932.92187500000000000
rgdpna,FIN,2013,206356.71875000000000000
rgdpna,FIN,2014,205053.09375000000000000
rgdpna,FIN,2015,205330.09375000000000000
rgdpna,FIN,2016,210417.04687500000000000
rgdpna,FIN,2017,216303.07812500000000000
rgdpna,FJI,1960,1207.01647949219000000
rgdpna,FJI,1961,1244.27807617188000000
rgdpna,FJI,1962,1290.93457031250000000
rgdpna,FJI,1963,1375.74816894531000000
rgdpna,FJI,1964,1444.07336425781000000
rgdpna,FJI,1965,1404.16662597656000000
rgdpna,FJI,1966,1405.68359375000000000
rgdpna,FJI,1967,1597.09082031250000000
rgdpna,FJI,1968,1728.61132812500000000
rgdpna,FJI,1969,1770.10974121094000000
rgdpna,FJI,1970,1992.79016113281000000
rgdpna,FJI,1971,2122.49853515625000000
rgdpna,FJI,1972,2287.58154296875000000
rgdpna,FJI,1973,2546.99804687500000000
rgdpna,FJI,1974,2617.74804687500000000
rgdpna,FJI,1975,2676.70629882813000000
rgdpna,FJI,1976,2723.87304687500000000
rgdpna,FJI,1977,2865.37280273438000000
rgdpna,FJI,1978,2921.81201171875000000
rgdpna,FJI,1979,3277.81298828125000000
rgdpna,FJI,1980,3221.37377929688000000
rgdpna,FJI,1981,3429.76440429688000000
rgdpna,FJI,1982,3351.61791992188000000
rgdpna,FJI,1983,3256.10546875000000000
rgdpna,FJI,1984,3525.27685546875000000
rgdpna,FJI,1985,3386.34985351563000000
rgdpna,FJI,1986,3616.44799804688000000
rgdpna,FJI,1987,3382.00830078125000000
rgdpna,FJI,1988,3442.78881835938000000
rgdpna,FJI,1989,3898.64379882813000000
rgdpna,FJI,1990,4224.25439453125000000
rgdpna,FJI,1991,4111.37597656250000000
rgdpna,FJI,1992,4272.01025390625000000
rgdpna,FJI,1993,4345.81542968750000000
rgdpna,FJI,1994,4567.45214843750000000
rgdpna,FJI,1995,4681.63818359375000000
rgdpna,FJI,1996,4906.35693359375000000
rgdpna,FJI,1997,4798.41699218750000000
rgdpna,FJI,1998,4860.79687500000000000
rgdpna,FJI,1999,5288.54687500000000000
rgdpna,FJI,2000,5198.64160156250000000
rgdpna,FJI,2001,5302.61425781250000000
rgdpna,FJI,2002,5472.29785156250000000
rgdpna,FJI,2003,5527.02099609375000000
rgdpna,FJI,2004,5819.95312500000000000
rgdpna,FJI,2005,5860.69287109375000000
rgdpna,FJI,2006,5969.26123046875000000
rgdpna,FJI,2007,5915.53759765625000000
rgdpna,FJI,2008,5974.69287109375000000
rgdpna,FJI,2009,5891.04736328125000000
rgdpna,FJI,2010,6067.77880859375000000
rgdpna,FJI,2011,6231.60888671875000000
rgdpna,FJI,2012,6319.55615234375000000
rgdpna,FJI,2013,6618.73828125000000000
rgdpna,FJI,2014,6989.62011718750000000
rgdpna,FJI,2015,7258.32958984375000000
rgdpna,FJI,2016,7306.00634765625000000
rgdpna,FJI,2017,7526.87841796875000000
rgdpna,FRA,1950,333156.09375000000000000
rgdpna,FRA,1951,351664.78125000000000000
rgdpna,FRA,1952,363054.71875000000000000
rgdpna,FRA,1953,375868.40625000000000000
rgdpna,FRA,1954,397224.56250000000000000
rgdpna,FRA,1955,418580.75000000000000000
rgdpna,FRA,1956,439936.90625000000000000
rgdpna,FRA,1957,464140.53125000000000000
rgdpna,FRA,1958,476954.25000000000000000
rgdpna,FRA,1959,489767.93750000000000000
rgdpna,FRA,1960,529632.75000000000000000
rgdpna,FRA,1961,556683.87500000000000000
rgdpna,FRA,1962,593701.25000000000000000
rgdpna,FRA,1963,632142.31250000000000000
rgdpna,FRA,1964,673430.93750000000000000
rgdpna,FRA,1965,706177.00000000000000000
rgdpna,FRA,1966,743194.37500000000000000
rgdpna,FRA,1967,780211.68750000000000000
rgdpna,FRA,1968,814381.56250000000000000
rgdpna,FRA,1969,872755.06250000000000000
rgdpna,FRA,1970,926857.31250000000000000
rgdpna,FRA,1971,976135.68750000000000000
rgdpna,FRA,1972,1020172.87500000000000000
rgdpna,FRA,1973,1084898.50000000000000000
rgdpna,FRA,1974,1131559.12500000000000000
rgdpna,FRA,1975,1120697.50000000000000000
rgdpna,FRA,1976,1169523.62500000000000000
rgdpna,FRA,1977,1210039.50000000000000000
rgdpna,FRA,1978,1258181.50000000000000000
rgdpna,FRA,1979,1302846.75000000000000000
rgdpna,FRA,1980,1323415.37500000000000000
rgdpna,FRA,1981,1337563.00000000000000000
rgdpna,FRA,1982,1371074.25000000000000000
rgdpna,FRA,1983,1388087.37500000000000000
rgdpna,FRA,1984,1409099.25000000000000000
rgdpna,FRA,1985,1431965.75000000000000000
rgdpna,FRA,1986,1465434.75000000000000000
rgdpna,FRA,1987,1502977.75000000000000000
rgdpna,FRA,1988,1574266.12500000000000000
rgdpna,FRA,1989,1642650.12500000000000000
rgdpna,FRA,1990,1690680.12500000000000000
rgdpna,FRA,1991,1708401.37500000000000000
rgdpna,FRA,1992,1735724.62500000000000000
rgdpna,FRA,1993,1724812.62500000000000000
rgdpna,FRA,1994,1765489.62500000000000000
rgdpna,FRA,1995,1802683.12500000000000000
rgdpna,FRA,1996,1828155.00000000000000000
rgdpna,FRA,1997,1870866.12500000000000000
rgdpna,FRA,1998,1938005.12500000000000000
rgdpna,FRA,1999,2004311.50000000000000000
rgdpna,FRA,2000,2082954.00000000000000000
rgdpna,FRA,2001,2124274.00000000000000000
rgdpna,FRA,2002,2148395.75000000000000000
rgdpna,FRA,2003,2166080.50000000000000000
rgdpna,FRA,2004,2227375.25000000000000000
rgdpna,FRA,2005,2264421.50000000000000000
rgdpna,FRA,2006,2319884.50000000000000000
rgdpna,FRA,2007,2376135.50000000000000000
rgdpna,FRA,2008,2382193.50000000000000000
rgdpna,FRA,2009,2313745.50000000000000000
rgdpna,FRA,2010,2358850.50000000000000000
rgdpna,FRA,2011,2410573.00000000000000000
rgdpna,FRA,2012,2418121.50000000000000000
rgdpna,FRA,2013,2432057.75000000000000000
rgdpna,FRA,2014,2455312.50000000000000000
rgdpna,FRA,2015,2482638.00000000000000000
rgdpna,FRA,2016,2511711.00000000000000000
rgdpna,FRA,2017,2565994.25000000000000000
rgdpna,GAB,1960,3296.23437500000000000
rgdpna,GAB,1961,3658.17333984375000000
rgdpna,GAB,1962,4006.25073242188000000
rgdpna,GAB,1963,4577.49316406250000000
rgdpna,GAB,1964,5130.84179687500000000
rgdpna,GAB,1965,5617.44335937500000000
rgdpna,GAB,1966,5530.87011718750000000
rgdpna,GAB,1967,6321.37011718750000000
rgdpna,GAB,1968,6551.85595703125000000
rgdpna,GAB,1969,7275.78759765625000000
rgdpna,GAB,1970,7990.63281250000000000
rgdpna,GAB,1971,8810.37207031250000000
rgdpna,GAB,1972,9809.20507812500000000
rgdpna,GAB,1973,10808.01757812500000000
rgdpna,GAB,1974,15075.79101562500000000
rgdpna,GAB,1975,17968.85546875000000000
rgdpna,GAB,1976,24370.31640625000000000
rgdpna,GAB,1977,21304.02539062500000000
rgdpna,GAB,1978,16180.57519531250000000
rgdpna,GAB,1979,16257.33789062500000000
rgdpna,GAB,1980,16672.37695312500000000
rgdpna,GAB,1981,17521.88671875000000000
rgdpna,GAB,1982,16979.14453125000000000
rgdpna,GAB,1983,17931.37695312500000000
rgdpna,GAB,1984,19277.82421875000000000
rgdpna,GAB,1985,18828.08203125000000000
rgdpna,GAB,1986,18676.78125000000000000
rgdpna,GAB,1987,15474.44921875000000000
rgdpna,GAB,1988,17462.20117187500000000
rgdpna,GAB,1989,18954.40039062500000000
rgdpna,GAB,1990,19938.55664062500000000
rgdpna,GAB,1991,21157.30078125000000000
rgdpna,GAB,1992,20503.51171875000000000
rgdpna,GAB,1993,20992.98046875000000000
rgdpna,GAB,1994,22142.95703125000000000
rgdpna,GAB,1995,23244.26562500000000000
rgdpna,GAB,1996,24086.93164062500000000
rgdpna,GAB,1997,25469.12890625000000000
rgdpna,GAB,1998,26222.40039062500000000
rgdpna,GAB,1999,23438.13671875000000000
rgdpna,GAB,2000,23129.72070312500000000
rgdpna,GAB,2001,23674.07226562500000000
rgdpna,GAB,2002,23249.01757812500000000
rgdpna,GAB,2003,23828.67968750000000000
rgdpna,GAB,2004,24017.97851562500000000
rgdpna,GAB,2005,24280.80468750000000000
rgdpna,GAB,2006,23522.37304687500000000
rgdpna,GAB,2007,25011.86523437500000000
rgdpna,GAB,2008,24147.84179687500000000
rgdpna,GAB,2009,24119.57421875000000000
rgdpna,GAB,2010,25829.22265625000000000
rgdpna,GAB,2011,27661.03320312500000000
rgdpna,GAB,2012,29113.89257812500000000
rgdpna,GAB,2013,30755.60351562500000000
rgdpna,GAB,2014,32082.56054687500000000
rgdpna,GAB,2015,33327.24609375000000000
rgdpna,GAB,2016,34022.19921875000000000
rgdpna,GAB,2017,34396.78906250000000000
rgdpna,GBR,1950,518749.93750000000000000
rgdpna,GBR,1951,540890.25000000000000000
rgdpna,GBR,1952,545126.31250000000000000
rgdpna,GBR,1953,570272.18750000000000000
rgdpna,GBR,1954,587222.25000000000000000
rgdpna,GBR,1955,604302.18750000000000000
rgdpna,GBR,1956,610354.50000000000000000
rgdpna,GBR,1957,617931.56250000000000000
rgdpna,GBR,1958,619922.81250000000000000
rgdpna,GBR,1959,639459.50000000000000000
rgdpna,GBR,1960,666145.18750000000000000
rgdpna,GBR,1961,680495.50000000000000000
rgdpna,GBR,1962,692472.87500000000000000
rgdpna,GBR,1963,719255.50000000000000000
rgdpna,GBR,1964,759634.81250000000000000
rgdpna,GBR,1965,777300.68750000000000000
rgdpna,GBR,1966,792442.93750000000000000
rgdpna,GBR,1967,810108.81250000000000000
rgdpna,GBR,1968,868154.00000000000000000
rgdpna,GBR,1969,860582.93750000000000000
rgdpna,GBR,1970,878248.81250000000000000
rgdpna,GBR,1971,908850.25000000000000000
rgdpna,GBR,1972,947948.50000000000000000
rgdpna,GBR,1973,1009647.81250000000000000
rgdpna,GBR,1974,984776.06250000000000000
rgdpna,GBR,1975,970210.56250000000000000
rgdpna,GBR,1976,998444.31250000000000000
rgdpna,GBR,1977,1022837.31250000000000000
rgdpna,GBR,1978,1065815.25000000000000000
rgdpna,GBR,1979,1105692.25000000000000000
rgdpna,GBR,1980,1083271.37500000000000000
rgdpna,GBR,1981,1074919.50000000000000000
rgdpna,GBR,1982,1096531.37500000000000000
rgdpna,GBR,1983,1142826.00000000000000000
rgdpna,GBR,1984,1168839.50000000000000000
rgdpna,GBR,1985,1217876.12500000000000000
rgdpna,GBR,1986,1255925.87500000000000000
rgdpna,GBR,1987,1322572.37500000000000000
rgdpna,GBR,1988,1398588.87500000000000000
rgdpna,GBR,1989,1434524.37500000000000000
rgdpna,GBR,1990,1445022.12500000000000000
rgdpna,GBR,1991,1429321.37500000000000000
rgdpna,GBR,1992,1434666.75000000000000000
rgdpna,GBR,1993,1470919.62500000000000000
rgdpna,GBR,1994,1527991.87500000000000000
rgdpna,GBR,1995,1587802.37500000000000000
rgdpna,GBR,1996,1628056.12500000000000000
rgdpna,GBR,1997,1697951.12500000000000000
rgdpna,GBR,1998,1754684.37500000000000000
rgdpna,GBR,1999,1811077.37500000000000000
rgdpna,GBR,2000,1873622.25000000000000000
rgdpna,GBR,2001,1926846.12500000000000000
rgdpna,GBR,2002,1975012.12500000000000000
rgdpna,GBR,2003,2040966.75000000000000000
rgdpna,GBR,2004,2088884.37500000000000000
rgdpna,GBR,2005,2154657.50000000000000000
rgdpna,GBR,2006,2209560.00000000000000000
rgdpna,GBR,2007,2265804.25000000000000000
rgdpna,GBR,2008,2257967.75000000000000000
rgdpna,GBR,2009,2162080.75000000000000000
rgdpna,GBR,2010,2199078.50000000000000000
rgdpna,GBR,2011,2235248.25000000000000000
rgdpna,GBR,2012,2267593.75000000000000000
rgdpna,GBR,2013,2313996.75000000000000000
rgdpna,GBR,2014,2382203.25000000000000000
rgdpna,GBR,2015,2438164.00000000000000000
rgdpna,GBR,2016,2481788.50000000000000000
rgdpna,GBR,2017,2525001.00000000000000000
rgdpna,GEO,1990,50449.73437500000000000
rgdpna,GEO,1991,39687.12500000000000000
rgdpna,GEO,1992,22025.31445312500000000
rgdpna,GEO,1993,15573.95214843750000000
rgdpna,GEO,1994,13957.19824218750000000
rgdpna,GEO,1995,14316.95312500000000000
rgdpna,GEO,1996,15932.77636718750000000
rgdpna,GEO,1997,17608.74414062500000000
rgdpna,GEO,1998,18155.49023437500000000
rgdpna,GEO,1999,18676.41406250000000000
rgdpna,GEO,2000,19019.75000000000000000
rgdpna,GEO,2001,19933.73437500000000000
rgdpna,GEO,2002,21024.87500000000000000
rgdpna,GEO,2003,23349.82812500000000000
rgdpna,GEO,2004,24703.17968750000000000
rgdpna,GEO,2005,27071.75585937500000000
rgdpna,GEO,2006,29622.20703125000000000
rgdpna,GEO,2007,33348.34765625000000000
rgdpna,GEO,2008,34154.73046875000000000
rgdpna,GEO,2009,32908.07421875000000000
rgdpna,GEO,2010,34964.65234375000000000
rgdpna,GEO,2011,37489.64843750000000000
rgdpna,GEO,2012,39870.35937500000000000
rgdpna,GEO,2013,41220.67968750000000000
rgdpna,GEO,2014,43126.56250000000000000
rgdpna,GEO,2015,44368.66796875000000000
rgdpna,GEO,2016,45632.68359375000000000
rgdpna,GEO,2017,47838.26562500000000000
rgdpna,GHA,1955,14336.87109375000000000
rgdpna,GHA,1956,17484.47265625000000000
rgdpna,GHA,1957,16025.54882812500000000
rgdpna,GHA,1958,17769.23046875000000000
rgdpna,GHA,1959,18704.62695312500000000
rgdpna,GHA,1960,20114.31250000000000000
rgdpna,GHA,1961,20829.67578125000000000
rgdpna,GHA,1962,21839.59960937500000000
rgdpna,GHA,1963,22597.04296875000000000
rgdpna,GHA,1964,23080.96484375000000000
rgdpna,GHA,1965,23396.56445312500000000
rgdpna,GHA,1966,23417.60546875000000000
rgdpna,GHA,1967,23838.40820312500000000
rgdpna,GHA,1968,24175.04882812500000000
rgdpna,GHA,1969,25592.67578125000000000
rgdpna,GHA,1970,27324.54492187500000000
rgdpna,GHA,1971,28854.50390625000000000
rgdpna,GHA,1972,28130.75976562500000000
rgdpna,GHA,1973,29690.57617187500000000
rgdpna,GHA,1974,31725.12890625000000000
rgdpna,GHA,1975,27781.17968750000000000
rgdpna,GHA,1976,26800.45117187500000000
rgdpna,GHA,1977,27409.92187500000000000
rgdpna,GHA,1978,29733.17187500000000000
rgdpna,GHA,1979,28985.92382812500000000
rgdpna,GHA,1980,29119.49218750000000000
rgdpna,GHA,1981,28101.95507812500000000
rgdpna,GHA,1982,26156.79882812500000000
rgdpna,GHA,1983,24962.57031250000000000
rgdpna,GHA,1984,27121.22460937500000000
rgdpna,GHA,1985,28498.97851562500000000
rgdpna,GHA,1986,29984.53320312500000000
rgdpna,GHA,1987,31422.25976562500000000
rgdpna,GHA,1988,33190.75781250000000000
rgdpna,GHA,1989,34878.79687500000000000
rgdpna,GHA,1990,36039.85156250000000000
rgdpna,GHA,1991,37943.41406250000000000
rgdpna,GHA,1992,39415.39843750000000000
rgdpna,GHA,1993,41327.04296875000000000
rgdpna,GHA,1994,42678.10937500000000000
rgdpna,GHA,1995,44395.22265625000000000
rgdpna,GHA,1996,46435.69531250000000000
rgdpna,GHA,1997,48385.17968750000000000
rgdpna,GHA,1998,50656.25781250000000000
rgdpna,GHA,1999,52899.57421875000000000
